t,x_t1,y_t1,z_t1,x_t2,y_t2,z_t2,x_fk,y_fk,z_fk,q0,q1,q2,q3,p0,p1,p2,p3,p4,p5,tau1,tau2,tau3,tau4
9.72667,0.0370298,-0.0356069,0.146222,0.0917258,-0.110611,0.234485,-0.0503603,-0.100415,-0.24148,-1.16391,0.46688,-0.920135,0.441776,101.218,779.711,319.07,101.218,779.711,319.07,0,0,0,0,
9.73333,0.0370932,-0.0355774,0.146212,0.0919148,-0.110497,0.234468,-0.0505708,-0.100309,-0.241479,-1.16213,0.466881,-0.917073,0.4419,100.208,779.229,320.563,100.208,779.229,320.563,0,0,0,0,
9.74,0.0371573,-0.0355457,0.146203,0.0921129,-0.11037,0.234453,-0.0507815,-0.100197,-0.241482,-1.16031,0.466867,-0.913975,0.441958,99.2016,778.742,322.056,99.2016,778.742,322.056,0,0,0,0,
9.74667,0.0372213,-0.0355117,0.146194,0.0923185,-0.110232,0.234443,-0.0509962,-0.100077,-0.241487,-1.15847,0.46683,-0.910717,0.442023,98.1998,778.249,323.551,98.1998,778.249,323.551,0,0,0,0,
9.75333,0.0372857,-0.0354752,0.146187,0.0925328,-0.11008,0.234436,-0.0512163,-0.0999453,-0.241497,-1.1565,0.466763,-0.907445,0.442025,97.2023,777.751,325.046,97.2023,777.751,325.046,0,0,0,0,
9.76,0.0373503,-0.0354363,0.14618,0.0927555,-0.109913,0.234433,-0.0514408,-0.0998083,-0.241509,-1.15446,0.466665,-0.904213,0.442078,96.2092,777.247,326.543,96.2092,777.247,326.543,0,0,0,0,
9.76667,0.0374167,-0.035394,0.146174,0.092988,-0.109732,0.234434,-0.0516675,-0.0996659,-0.241522,-1.1525,0.466569,-0.900559,0.442102,95.2205,776.738,328.041,95.2205,776.738,328.041,0,0,0,0,
9.77333,0.0374857,-0.035348,0.146169,0.0932273,-0.109539,0.234439,-0.0518936,-0.0995202,-0.241537,-1.15045,0.466445,-0.897132,0.442141,94.2362,776.223,329.54,94.2362,776.223,329.54,0,0,0,0,
9.78,0.0375567,-0.0352984,0.146164,0.0934768,-0.109331,0.234446,-0.0521252,-0.0993592,-0.24156,-1.14826,0.466277,-0.893698,0.442102,93.2564,775.703,331.04,93.2564,775.703,331.04,0,0,0,0,
9.78667,0.0376297,-0.0352449,0.14616,0.0937392,-0.109111,0.234456,-0.0523495,-0.0991945,-0.241587,-1.14605,0.466103,-0.890444,0.441928,92.281,775.178,332.541,92.281,775.178,332.541,0,0,0,0,
9.79333,0.0377076,-0.0351858,0.146156,0.0940109,-0.108879,0.23447,-0.0525794,-0.0990245,-0.241616,-1.14375,0.46592,-0.887193,0.44175,91.3101,774.647,334.042,91.3101,774.647,334.042,0,0,0,0,
9.8,0.0377901,-0.0351208,0.146152,0.094291,-0.108631,0.234486,-0.0528217,-0.0988516,-0.241641,-1.14153,0.465745,-0.883273,0.441709,90.3437,774.111,335.545,90.3437,774.111,335.545,0,0,0,0,
9.80667,0.0378757,-0.0350522,0.146147,0.0945784,-0.108374,0.234505,-0.0530724,-0.0986696,-0.241667,-1.13924,0.46556,-0.879118,0.441651,89.3817,773.569,337.049,89.3817,773.569,337.049,0,0,0,0,
9.81333,0.0379666,-0.0349784,0.146143,0.0948816,-0.108108,0.234522,-0.0533255,-0.0984795,-0.241699,-1.13676,0.465356,-0.875303,0.441496,88.4242,773.022,338.554,88.4242,773.022,338.554,0,0,0,0,
9.82,0.0380651,-0.0348974,0.146139,0.0951967,-0.107829,0.234539,-0.0536079,-0.0982592,-0.241738,-1.13411,0.465125,-0.870484,0.441264,87.4713,772.469,340.059,87.4713,772.469,340.059,0,0,0,0,
9.82667,0.0381696,-0.0348101,0.146135,0.0955186,-0.107542,0.234556,-0.0538961,-0.098038,-0.241774,-1.13133,0.464882,-0.865925,0.441109,86.5229,771.911,341.566,86.5229,771.911,341.566,0,0,0,0,
9.83333,0.0382781,-0.0347189,0.146131,0.0958548,-0.107248,0.23457,-0.0542019,-0.0978028,-0.241813,-1.12838,0.46464,-0.861028,0.440913,85.5791,771.347,343.073,85.5791,771.347,343.073,0,0,0,0,
9.84,0.0383919,-0.0346227,0.146126,0.0962036,-0.106942,0.234581,-0.0545149,-0.0975606,-0.241853,-1.12526,0.464402,-0.856229,0.440647,84.6398,770.779,344.581,84.6398,770.779,344.581,0,0,0,0,
9.84667,0.0385113,-0.0345219,0.146121,0.0965647,-0.106632,0.234586,-0.0548456,-0.0973049,-0.241895,-1.12182,0.464148,-0.851641,0.440344,83.705,770.204,346.09,83.705,770.204,346.09,0,0,0,0,
9.85333,0.0386348,-0.0344187,0.146115,0.0969356,-0.106309,0.234591,-0.0551984,-0.0970396,-0.241931,-1.11809,0.463859,-0.847184,0.440224,82.7749,769.625,347.6,82.7749,769.625,347.6,0,0,0,0,
9.86,0.0387638,-0.0343109,0.146108,0.0973217,-0.105985,0.234591,-0.05556,-0.0967695,-0.241965,-1.1143,0.463573,-0.842522,0.440151,81.8494,769.04,349.11,81.8494,769.04,349.11,0,0,0,0,
9.86667,0.0388952,-0.0342021,0.146099,0.0977234,-0.105656,0.234585,-0.0559129,-0.096502,-0.242001,-1.11059,0.463313,-0.837852,0.439985,80.9284,768.45,350.621,80.9284,768.45,350.621,0,0,0,0,
9.87333,0.0390276,-0.0340958,0.146088,0.0981394,-0.105324,0.234571,-0.0562673,-0.0962411,-0.242032,-1.1069,0.463098,-0.833192,0.439834,80.0121,767.854,352.133,80.0121,767.854,352.133,0,0,0,0,
9.88,0.0391656,-0.0339875,0.146075,0.0985666,-0.104992,0.23455,-0.0566371,-0.0959833,-0.242053,-1.10307,0.462901,-0.828586,0.439874,79.1005,767.253,353.646,79.1005,767.253,353.646,0,0,0,0,
9.88667,0.0393082,-0.0338787,0.14606,0.0990059,-0.10466,0.234521,-0.0570191,-0.0957207,-0.242071,-1.09911,0.462725,-0.823935,0.43991,78.1935,766.647,355.159,78.1935,766.647,355.159,0,0,0,0,
9.89333,0.0394558,-0.0337667,0.146043,0.099462,-0.104324,0.234482,-0.0574139,-0.0954473,-0.24209,-1.095,0.462555,-0.819057,0.439919,77.2911,766.035,356.673,77.2911,766.035,356.673,0,0,0,0,
9.9,0.0396034,-0.0336521,0.146026,0.0999226,-0.103993,0.234432,-0.0578044,-0.0951883,-0.2421,-1.0912,0.462437,-0.8137,0.440092,76.3935,765.419,358.187,76.3935,765.419,358.187,0,0,0,0,
9.90667,0.0397535,-0.0335396,0.146007,0.100396,-0.103667,0.234372,-0.0582023,-0.094925,-0.242109,-1.08724,0.462336,-0.808471,0.44022,75.5005,764.796,359.703,75.5005,764.796,359.703,0,0,0,0,
9.91333,0.0399095,-0.0334261,0.145986,0.100874,-0.103346,0.234305,-0.0586085,-0.0946691,-0.24211,-1.08321,0.46231,-0.803312,0.440337,74.6123,764.169,361.218,74.6123,764.169,361.218,0,0,0,0,
9.92,0.0400674,-0.0333136,0.145964,0.101357,-0.10303,0.234231,-0.0590112,-0.094418,-0.242108,-1.07926,0.462295,-0.79814,0.440522,73.7287,763.536,362.735,73.7287,763.536,362.735,0,0,0,0,
9.92667,0.0402257,-0.0332035,0.145941,0.101849,-0.102716,0.234147,-0.0594207,-0.0941639,-0.242104,-1.07533,0.462296,-0.792658,0.44075,72.8499,762.898,364.251,72.8499,762.898,364.251,0,0,0,0,
9.93333,0.0403901,-0.0330905,0.145916,0.102337,-0.102408,0.234056,-0.059834,-0.0939108,-0.242096,-1.07129,0.462315,-0.78741,0.440988,71.9758,762.255,365.769,71.9758,762.255,365.769,0,0,0,0,
9.94,0.0405573,-0.0329783,0.145891,0.102825,-0.10211,0.233957,-0.060259,-0.0936548,-0.242085,-1.06684,0.462349,-0.783017,0.44116,71.1065,761.606,367.287,71.1065,761.606,367.287,0,0,0,0,
9.94667,0.0407239,-0.0328674,0.145864,0.103307,-0.10182,0.233852,-0.0606905,-0.0933947,-0.242072,-1.06238,0.462388,-0.778398,0.441391,70.242,760.952,368.805,70.242,760.952,368.805,0,0,0,0,
9.95333,0.0408899,-0.0327582,0.145837,0.103785,-0.101534,0.233743,-0.0611173,-0.0931424,-0.242056,-1.05803,0.462474,-0.773698,0.441609,69.3822,760.293,370.324,69.3822,760.293,370.324,0,0,0,0,
9.96,0.0410559,-0.0326501,0.145808,0.104259,-0.101256,0.23363,-0.0615404,-0.092893,-0.242037,-1.05376,0.462562,-0.768969,0.44189,68.5273,759.629,371.843,68.5273,759.629,371.843,0,0,0,0,
9.96667,0.0412227,-0.0325411,0.145779,0.104722,-0.100982,0.233516,-0.0619733,-0.0926418,-0.242014,-1.0494,0.462679,-0.764205,0.442192,67.6771,758.96,373.363,67.6771,758.96,373.363,0,0,0,0,
9.97333,0.0413881,-0.0324319,0.14575,0.105166,-0.10071,0.233407,-0.0623873,-0.0924123,-0.241985,-1.04498,0.462812,-0.760702,0.442503,66.8318,758.285,374.883,66.8318,758.285,374.883,0,0,0,0,
9.98,0.0415425,-0.0323213,0.14572,0.105597,-0.100443,0.233302,-0.0628694,-0.0921678,-0.241941,-1.0393,0.463072,-0.758669,0.442658,65.9913,757.605,376.403,65.9913,757.605,376.403,0,0,0,0,
9.98667,0.0416933,-0.0322124,0.145691,0.106015,-0.100176,0.233201,-0.0633673,-0.0919166,-0.24189,-1.03334,0.463325,-0.756998,0.442915,65.1556,756.92,377.924,65.1556,756.92,377.924,0,0,0,0,
9.99333,0.0418414,-0.032105,0.145664,0.106418,-0.0999111,0.233107,-0.0638594,-0.0916575,-0.241844,-1.02732,0.463522,-0.755587,0.443191,64.3248,756.23,379.445,64.3248,756.23,379.445,0,0,0,0,
10,0.0419837,-0.0319994,0.145638,0.106797,-0.0996493,0.233023,-0.0643516,-0.0913931,-0.241799,-1.02127,0.463719,-0.754155,0.443439,63.4988,755.535,380.966,63.4988,755.535,380.966,0,0,0,0,
10.0067,0.0421221,-0.0318935,0.145613,0.107165,-0.0993852,0.232946,-0.0648203,-0.0911303,-0.24176,-1.01545,0.46387,-0.752777,0.443674,62.6778,754.834,382.488,62.6778,754.834,382.488,0,0,0,0,
10.0133,0.0422539,-0.031788,0.14559,0.107515,-0.0991208,0.232884,-0.0652683,-0.0908725,-0.241723,-1.01001,0.463981,-0.751036,0.444025,61.8616,754.128,384.01,61.8616,754.128,384.01,0,0,0,0,
10.02,0.0423786,-0.0316837,0.145568,0.107844,-0.098857,0.232832,-0.0656915,-0.09062,-0.24169,-1.00487,0.464044,-0.749199,0.444422,61.0503,753.418,385.532,61.0503,753.418,385.532,0,0,0,0,
10.0267,0.0424944,-0.0315794,0.145549,0.108156,-0.0985863,0.232794,-0.066092,-0.0903627,-0.241666,-1.00009,0.464031,-0.746885,0.444849,60.244,752.702,387.054,60.244,752.702,387.054,0,0,0,0,
10.0333,0.042603,-0.0314748,0.145533,0.108446,-0.098311,0.23277,-0.0664756,-0.090099,-0.24165,-0.995385,0.463945,-0.744709,0.445252,59.4426,751.98,388.576,59.4426,751.98,388.576,0,0,0,0,
10.04,0.0427058,-0.0313681,0.14552,0.10872,-0.0980269,0.232758,-0.0668325,-0.0898365,-0.241643,-0.991049,0.463814,-0.742172,0.445605,58.6461,751.254,390.099,58.6461,751.254,390.099,0,0,0,0,
10.0467,0.0427986,-0.0312594,0.145511,0.10898,-0.0977346,0.232762,-0.0671932,-0.0895629,-0.241641,-0.98643,0.463666,-0.740126,0.445837,57.8545,750.523,391.622,57.8545,750.523,391.622,0,0,0,0,
10.0533,0.0428857,-0.0311493,0.145505,0.109219,-0.0974285,0.232784,-0.0675323,-0.0892803,-0.24165,-0.982071,0.463441,-0.737695,0.446008,57.068,749.787,393.145,57.068,749.787,393.145,0,0,0,0,
10.06,0.0429669,-0.0310357,0.145504,0.109437,-0.0971149,0.232824,-0.0678496,-0.0889966,-0.241667,-0.97793,0.463136,-0.735225,0.446226,56.2864,749.045,394.668,56.2864,749.045,394.668,0,0,0,0,
10.0667,0.0430436,-0.0309177,0.145505,0.109643,-0.0967801,0.232883,-0.0681533,-0.0886964,-0.241696,-0.973863,0.462741,-0.73254,0.446369,55.5097,748.299,396.191,55.5097,748.299,396.191,0,0,0,0,
10.0733,0.0431145,-0.030795,0.14551,0.109825,-0.096437,0.232959,-0.0684326,-0.0883984,-0.241733,-0.969989,0.462279,-0.730017,0.446505,54.7381,747.547,397.714,54.7381,747.547,397.714,0,0,0,0,
10.08,0.0431777,-0.0306688,0.145518,0.109992,-0.096071,0.233057,-0.0686943,-0.0880915,-0.24178,-0.966241,0.461736,-0.727397,0.4466,53.9715,746.791,399.237,53.9715,746.791,399.237,0,0,0,0,
10.0867,0.0432354,-0.0305379,0.14553,0.110137,-0.0956904,0.233176,-0.0689384,-0.0877857,-0.241833,-0.962759,0.461172,-0.724437,0.446637,53.2099,746.029,400.76,53.2099,746.029,400.76,0,0,0,0,
10.0933,0.043288,-0.0303986,0.145545,0.110266,-0.0952815,0.233318,-0.0691625,-0.0874656,-0.241904,-0.959519,0.460552,-0.720873,0.446466,52.4533,745.263,402.284,52.4533,745.263,402.284,0,0,0,0,
10.1,0.0433356,-0.0302509,0.145564,0.110375,-0.0948612,0.233479,-0.0693756,-0.0871276,-0.241985,-0.956211,0.459808,-0.71745,0.446297,51.7018,744.491,403.807,51.7018,744.491,403.807,0,0,0,0,
10.1067,0.043378,-0.0300972,0.145588,0.110468,-0.0944168,0.233663,-0.0695634,-0.0867806,-0.24208,-0.95295,0.458948,-0.714385,0.446053,50.9553,743.714,405.33,50.9553,743.714,405.33,0,0,0,0,
10.1133,0.0434153,-0.0299379,0.145616,0.110542,-0.0939587,0.233863,-0.0697332,-0.0864288,-0.242183,-0.949868,0.458004,-0.711172,0.445844,50.2139,742.933,406.853,50.2139,742.933,406.853,0,0,0,0,
10.12,0.0434471,-0.0297689,0.145649,0.110599,-0.0934847,0.234086,-0.0698946,-0.0860519,-0.2423,-0.946789,0.456934,-0.707601,0.44562,49.4776,742.146,408.376,49.4776,742.146,408.376,0,0,0,0,
10.1267,0.0434725,-0.0295939,0.145686,0.110641,-0.0929956,0.234323,-0.0700506,-0.0856667,-0.24242,-0.943439,0.45575,-0.704895,0.445521,48.7463,741.355,409.899,48.7463,741.355,409.899,0,0,0,0,
10.1333,0.043493,-0.0294151,0.145726,0.11067,-0.0925012,0.234568,-0.0701912,-0.0852562,-0.242558,-0.939961,0.454426,-0.70238,0.445296,48.0201,740.558,411.421,48.0201,740.558,411.421,0,0,0,0,
10.14,0.0435093,-0.0292264,0.145769,0.110688,-0.0919965,0.234829,-0.0703351,-0.0848192,-0.242705,-0.936418,0.453009,-0.699324,0.445085,47.2991,739.757,412.944,47.2991,739.757,412.944,0,0,0,0,
10.1467,0.0435221,-0.0290319,0.145816,0.110696,-0.0914798,0.235102,-0.0704657,-0.0843765,-0.242861,-0.933009,0.451567,-0.695987,0.444752,46.5831,738.95,414.466,46.5831,738.95,414.466,0,0,0,0,
10.1533,0.0435306,-0.0288327,0.145865,0.1107,-0.0909673,0.235373,-0.0705835,-0.0839231,-0.243025,-0.929713,0.450052,-0.692363,0.444403,45.8723,738.139,415.988,45.8723,738.139,415.988,0,0,0,0,
10.16,0.043537,-0.0286354,0.145915,0.1107,-0.0904507,0.235648,-0.0706855,-0.0834699,-0.243194,-0.926516,0.448487,-0.688836,0.444051,45.1666,737.323,417.51,45.1666,737.323,417.51,0,0,0,0,
10.1667,0.0435393,-0.0284342,0.145966,0.1107,-0.0899362,0.235921,-0.0707918,-0.083012,-0.243359,-0.923136,0.446867,-0.68567,0.443871,44.466,736.502,419.032,44.466,736.502,419.032,0,0,0,0,
10.1733,0.0435405,-0.0282268,0.146019,0.110704,-0.0894252,0.236185,-0.070893,-0.082544,-0.243531,-0.919757,0.445209,-0.682318,0.443642,43.7707,735.676,420.553,43.7707,735.676,420.553,0,0,0,0,
10.18,0.0435392,-0.0280165,0.146073,0.110714,-0.0889132,0.236443,-0.0709898,-0.0820587,-0.243711,-0.916236,0.443486,-0.679019,0.443318,43.0804,734.845,422.074,43.0804,734.845,422.074,0,0,0,0,
10.1867,0.0435378,-0.0278098,0.146126,0.110733,-0.0884091,0.236692,-0.07108,-0.0815816,-0.243886,-0.912692,0.44173,-0.676178,0.443159,42.3954,734.009,423.595,42.3954,734.009,423.595,0,0,0,0,
10.1933,0.0435388,-0.0276052,0.146179,0.110763,-0.0879091,0.236927,-0.0711664,-0.0810917,-0.244071,-0.909251,0.44001,-0.672597,0.442705,41.7155,733.169,425.115,41.7155,733.169,425.115,0,0,0,0,
10.2,0.0435417,-0.0274045,0.14623,0.110803,-0.0874171,0.23715,-0.0712554,-0.0806156,-0.244245,-0.905728,0.438302,-0.669541,0.442459,41.0408,732.324,426.635,41.0408,732.324,426.635,0,0,0,0,
10.2067,0.043547,-0.0272048,0.146279,0.110857,-0.0869356,0.237357,-0.0713419,-0.0801512,-0.244413,-0.902378,0.436642,-0.666245,0.44226,40.3714,731.473,428.155,40.3714,731.473,428.155,0,0,0,0,
10.2133,0.0435542,-0.0270047,0.146327,0.110925,-0.0864568,0.237555,-0.0714314,-0.0796992,-0.244571,-0.899022,0.435023,-0.663152,0.442175,39.7071,730.619,429.674,39.7071,730.619,429.674,0,0,0,0,
10.22,0.0435641,-0.0268072,0.146372,0.111009,-0.0859969,0.237731,-0.0715207,-0.0792577,-0.244724,-0.89568,0.433447,-0.660218,0.442117,39.0481,729.759,431.193,39.0481,729.759,431.193,0,0,0,0,
10.2267,0.0435789,-0.0266107,0.146414,0.111113,-0.0855457,0.23789,-0.0716231,-0.0788102,-0.244873,-0.892179,0.43191,-0.657152,0.442039,38.3943,728.894,432.711,38.3943,728.894,432.711,0,0,0,0,
10.2333,0.0435994,-0.0264206,0.146453,0.111235,-0.085101,0.238032,-0.0717307,-0.0783624,-0.245019,-0.88865,0.430418,-0.653914,0.441911,37.7458,728.025,434.229,37.7458,728.025,434.229,0,0,0,0,
10.24,0.0436252,-0.0262349,0.146489,0.111379,-0.0846615,0.238157,-0.0718531,-0.077925,-0.245154,-0.884997,0.42902,-0.650814,0.441829,37.1025,727.151,435.746,37.1025,727.151,435.746,0,0,0,0,
10.2467,0.0436572,-0.026053,0.146522,0.111544,-0.0842283,0.238264,-0.0719891,-0.077487,-0.245282,-0.88116,0.427667,-0.647811,0.441786,36.4644,726.272,437.263,36.4644,726.272,437.263,0,0,0,0,
10.2533,0.0436964,-0.0258763,0.146551,0.111733,-0.083797,0.238354,-0.0721421,-0.0770531,-0.2454,-0.877187,0.426387,-0.644788,0.441814,35.8317,725.389,438.779,35.8317,725.389,438.779,0,0,0,0,
10.26,0.0437419,-0.0257038,0.146575,0.111946,-0.0833734,0.238427,-0.0722974,-0.076643,-0.245505,-0.873389,0.425221,-0.641708,0.441891,35.2042,724.5,440.295,35.2042,724.5,440.295,0,0,0,0,
10.2667,0.0437952,-0.0255327,0.146597,0.112184,-0.0829507,0.238482,-0.0724683,-0.0762354,-0.245602,-0.869506,0.424117,-0.638474,0.442054,34.582,723.607,441.81,34.582,723.607,441.81,0,0,0,0,
10.2733,0.0438546,-0.0253644,0.146615,0.112449,-0.0825299,0.238519,-0.0726558,-0.0758304,-0.245688,-0.865417,0.423069,-0.635425,0.442294,33.9651,722.71,443.325,33.9651,722.71,443.325,0,0,0,0,
10.28,0.0439202,-0.0252013,0.14663,0.112739,-0.0821129,0.238538,-0.0728659,-0.0754187,-0.245767,-0.861016,0.422073,-0.632461,0.442586,33.3535,721.807,444.839,33.3535,721.807,444.839,0,0,0,0,
10.2867,0.0439927,-0.025043,0.146639,0.113054,-0.081704,0.238535,-0.0730863,-0.0750268,-0.24583,-0.856769,0.421177,-0.629261,0.443046,32.7473,720.9,446.352,32.7473,720.9,446.352,0,0,0,0,
10.2933,0.0440736,-0.0248869,0.146645,0.113392,-0.0813047,0.238513,-0.0733258,-0.0746255,-0.245891,-0.852343,0.420375,-0.625691,0.443359,32.1463,719.989,447.865,32.1463,719.989,447.865,0,0,0,0,
10.3,0.044161,-0.0247351,0.146646,0.113754,-0.0809111,0.238473,-0.0735709,-0.0742447,-0.245938,-0.84807,0.419656,-0.622056,0.443825,31.5507,719.072,449.376,31.5507,719.072,449.376,0,0,0,0,
10.3067,0.0442546,-0.0245848,0.146644,0.114139,-0.0805232,0.238415,-0.0738438,-0.0738614,-0.245974,-0.843469,0.419029,-0.618527,0.444346,30.9605,718.151,450.888,30.9605,718.151,450.888,0,0,0,0,
10.3133,0.0443538,-0.0244448,0.146639,0.114547,-0.0801441,0.23834,-0.0741298,-0.0734774,-0.246001,-0.838832,0.418428,-0.61476,0.445021,30.3756,717.226,452.398,30.3756,717.226,452.398,0,0,0,0,
10.32,0.0444599,-0.0243058,0.14663,0.114969,-0.0797738,0.238247,-0.0744419,-0.0730859,-0.24602,-0.833971,0.417929,-0.610686,0.445666,29.796,716.296,453.908,29.796,716.296,453.908,0,0,0,0,
10.3267,0.0445716,-0.0241695,0.146617,0.115405,-0.0794158,0.238139,-0.0747567,-0.0727176,-0.246029,-0.829419,0.417577,-0.606174,0.446269,29.2218,715.361,455.417,29.2218,715.361,455.417,0,0,0,0,
10.3333,0.0446885,-0.0240395,0.146601,0.115853,-0.0790682,0.238024,-0.0750794,-0.0723844,-0.246014,-0.82502,0.417312,-0.602061,0.447235,28.653,714.422,456.925,28.653,714.422,456.925,0,0,0,0,
10.34,0.0448093,-0.0239137,0.146582,0.116309,-0.0787331,0.237896,-0.0754157,-0.0720554,-0.24599,-0.820576,0.417103,-0.597859,0.448314,28.0896,713.478,458.432,28.0896,713.478,458.432,0,0,0,0,
10.3467,0.0449361,-0.0237906,0.146561,0.116765,-0.0784116,0.237762,-0.0757614,-0.0717321,-0.245958,-0.816046,0.416946,-0.593827,0.449459,27.5316,712.53,459.938,27.5316,712.53,459.938,0,0,0,0,
10.3533,0.0450665,-0.0236687,0.146538,0.117222,-0.0780987,0.23762,-0.0761176,-0.0714149,-0.245918,-0.81152,0.416869,-0.589673,0.450624,26.9789,711.577,461.444,26.9789,711.577,461.444,0,0,0,0,
10.36,0.0452007,-0.0235467,0.146513,0.117682,-0.077789,0.237472,-0.0764871,-0.0710967,-0.245872,-0.806707,0.416859,-0.585931,0.451719,26.4317,710.619,462.949,26.4317,710.619,462.949,0,0,0,0,
10.3667,0.0453354,-0.0234277,0.146486,0.118129,-0.0774951,0.237324,-0.0768705,-0.0707826,-0.245817,-0.801866,0.416924,-0.582045,0.452881,25.8899,709.657,464.452,25.8899,709.657,464.452,0,0,0,0,
10.3733,0.0454709,-0.0233129,0.146458,0.11857,-0.0772084,0.237171,-0.077255,-0.0704743,-0.245759,-0.797063,0.417039,-0.578178,0.454016,25.3535,708.691,465.955,25.3535,708.691,465.955,0,0,0,0,
10.38,0.0456098,-0.0231993,0.146428,0.119002,-0.0769295,0.237018,-0.0776404,-0.0701664,-0.245698,-0.792196,0.417161,-0.574505,0.455171,24.8226,707.72,467.457,24.8226,707.72,467.457,0,0,0,0,
10.3867,0.0457481,-0.0230884,0.146396,0.119417,-0.0766625,0.236869,-0.0780171,-0.0698643,-0.245641,-0.787347,0.417331,-0.571076,0.456118,24.2971,706.744,468.958,24.2971,706.744,468.958,0,0,0,0,
10.3933,0.0458865,-0.0229797,0.146363,0.119816,-0.0764048,0.236724,-0.078388,-0.0695783,-0.245578,-0.782521,0.41754,-0.568177,0.457069,23.777,705.765,470.458,23.777,705.765,470.458,0,0,0,0,
10.4,0.0460243,-0.0228717,0.146329,0.120196,-0.0761533,0.236587,-0.0787543,-0.0692988,-0.245515,-0.777775,0.417789,-0.565314,0.457937,23.2624,704.78,471.957,23.2624,704.78,471.957,0,0,0,0,
10.4067,0.0461602,-0.0227662,0.146296,0.120564,-0.075905,0.236455,-0.0791299,-0.0690089,-0.245451,-0.772747,0.418047,-0.562741,0.45877,22.7533,703.792,473.455,22.7533,703.792,473.455,0,0,0,0,
10.4133,0.0462949,-0.0226626,0.146265,0.120906,-0.0756637,0.236332,-0.0795043,-0.0687176,-0.245387,-0.767845,0.4183,-0.559861,0.459666,22.2496,702.799,474.951,22.2496,702.799,474.951,0,0,0,0,
10.42,0.0464268,-0.0225608,0.146233,0.121232,-0.075425,0.236218,-0.0798535,-0.0684427,-0.245325,-0.763347,0.418531,-0.556913,0.460549,21.7514,701.801,476.447,21.7514,701.801,476.447,0,0,0,0,
10.4267,0.0465538,-0.0224604,0.146203,0.121537,-0.0751904,0.236112,-0.0801947,-0.0681725,-0.245267,-0.758905,0.418795,-0.554086,0.461274,21.2587,700.799,477.942,21.2587,700.799,477.942,0,0,0,0,
10.4333,0.0466756,-0.0223611,0.146173,0.121824,-0.0749599,0.236018,-0.0805242,-0.0679156,-0.245209,-0.754595,0.419066,-0.551543,0.46199,20.7715,699.793,479.435,20.7715,699.793,479.435,0,0,0,0,
10.44,0.0467951,-0.0222625,0.146144,0.122094,-0.0747285,0.235935,-0.0808407,-0.0676617,-0.245154,-0.750506,0.419318,-0.548784,0.462677,20.2898,698.782,480.927,20.2898,698.782,480.927,0,0,0,0,
10.4467,0.0469081,-0.0221658,0.146118,0.122346,-0.0744995,0.235862,-0.0811301,-0.0674231,-0.245106,-0.746654,0.419543,-0.546399,0.463243,19.8136,697.768,482.418,19.8136,697.768,482.418,0,0,0,0,
10.4533,0.0470141,-0.0220684,0.146094,0.122585,-0.0742705,0.235799,-0.0814163,-0.067179,-0.245063,-0.74279,0.419768,-0.543948,0.463711,19.3429,696.748,483.908,19.3429,696.748,483.908,0,0,0,0,
10.46,0.0471147,-0.0219718,0.146072,0.122808,-0.0740368,0.235746,-0.0816905,-0.0669365,-0.245023,-0.738985,0.419958,-0.541666,0.464149,18.8777,695.725,485.397,18.8777,695.725,485.397,0,0,0,0,
10.4667,0.0472101,-0.021876,0.146052,0.123016,-0.0738042,0.235704,-0.0819513,-0.066689,-0.244991,-0.735296,0.420081,-0.539261,0.464587,18.4181,694.697,486.884,18.4181,694.697,486.884,0,0,0,0,
10.4733,0.0472983,-0.0217824,0.146035,0.123218,-0.0735504,0.235673,-0.0822012,-0.0664375,-0.244964,-0.731767,0.420152,-0.536577,0.465041,17.9639,693.665,488.371,17.9639,693.665,488.371,0,0,0,0,
10.48,0.0473797,-0.0216889,0.14602,0.123397,-0.0733048,0.235653,-0.0824381,-0.0661917,-0.24494,-0.728279,0.420198,-0.534229,0.465443,17.5154,692.629,489.856,17.5154,692.629,489.856,0,0,0,0,
10.4867,0.0474559,-0.0215952,0.146008,0.123572,-0.0730429,0.235646,-0.0826659,-0.0659395,-0.244923,-0.724912,0.420193,-0.531588,0.465851,17.0723,691.588,491.339,17.0723,691.588,491.339,0,0,0,0,
10.4933,0.0475275,-0.0215026,0.145998,0.123729,-0.0727845,0.235648,-0.0828691,-0.0656972,-0.244913,-0.721798,0.420151,-0.529051,0.466145,16.6349,690.543,492.821,16.6349,690.543,492.821,0,0,0,0,
